W_WP1	W_WP2	W_WP3	W_WP4	W_WP5	W_WP6	W_WP7	W_WP8	time
0.0011966121778966504	0.0011966121778966491	0.0011966121778966491	0.0011966121778966493	0.06849623793320857	0.0	0.0	0.06370978922162197	0
0.0011951059011070279	0.0011951059011070266	0.0011951059011070266	0.0011951059011070268	0.06849020899251193	0.0	0.0	0.06370978538808383	60
0.0011815554889964262	0.0011815554889964247	0.0011815554889964247	0.0011815554889964253	0.06843597317248014	0.0	0.0	0.06370975121649443	600
0.0011665135688834847	0.001166513568883483	0.001166513568883483	0.0011665135688834838	0.06837576815858257	0.0	0.0	0.06370971388304864	1200
0.0011514864951569922	0.0011514864951569905	0.0011514864951569905	0.0011514864951569913	0.06831562319148542	0.0	0.0	0.06370967721085745	1800
0.00113647427916954	0.0011364742791695383	0.0011364742791695383	0.0011364742791695392	0.06825553830926862	0.0	0.0	0.06370964119259045	2400
0.0011214769319169509	0.0011214769319169491	0.0011214769319169491	0.00112147693191695	0.06819551354865605	0.0	0.0	0.06370960582098825	3000
0.0011064944634442684	0.0011064944634442667	0.0011064944634442667	0.0011064944634442675	0.06813554894263817	0.0	0.0	0.0637095710888611	3600
0.0010915268816729885	0.0010915268816729868	0.0010915268816729868	0.0010915268816729877	0.06807564451577829	0.0	0.0	0.06370953698908632	4200
0.0010765742251978704	0.0010765742251978687	0.0010765742251978687	0.0010765742251978695	0.06801580041547324	0.0	0.0	0.06370950351468177	4800
0.001061636545315996	0.0010616365453159943	0.0010616365453159943	0.0010616365453159952	0.06795601684002475	0.0	0.0	0.06370947065876077	5400
0.001046713847990557	0.001046713847990555	0.001046713847990555	0.0010467138479905561	0.06789629380636741	0.0	0.0	0.06370943841440518	6000
0.003010640507893876	0.003010640507893876	0.003010640507893876	0.003010640507893876	0.07576351540333161	0.0	0.0	0.06372095337175611	6060
0.0031162694159855803	0.0031162694159855785	0.0031162694159855794	0.0031162694159855785	0.07618722548798865	0.0	0.0	0.06372214782404634	6600
0.0031278338970710338	0.003127833897071032	0.003127833897071033	0.003127833897071032	0.07623361886198639	0.0	0.0	0.06372228327370226	6660
0.003150861778679087	0.003150861778679088	0.003150861778679087	0.003150861778679089	0.07632600290154362	0.0	0.0	0.06372255578682727	6780
4.611233812325255e-15	3.2381053133995197e-16	-2.467413751615355e-15	-2.467630592049852e-15	0.058807792209066484	0.0	0.0	0.058807792209066484	7020
0.0	0.0	0.0	0.0	0.058983640564429	0.0	0.0	0.058983640564429	7200
0.0	0.0	0.0	0.0	0.059156067373895546	0.0	0.0	0.059156067373895546	7500
0.0	0.0	0.0	0.0	0.05932626030712956	0.0	0.0	0.05932626030712956	7800
0.0	0.0	0.0	0.0	0.059659911756939354	0.0	0.0	0.059659911756939354	8400
0.0	0.0	0.0	0.0	0.05998437816586451	0.0	0.0	0.05998437816586451	9000
0.0	0.0	0.0	0.0	0.060300031245249075	0.0	0.0	0.060300031245249075	9600
0.0	0.0	0.0	0.0	0.060607009910017426	0.0	0.0	0.060607009910017426	10200
0.0015707022653056932	0.0015707022653056932	0.0015707022653056934	0.0015707022653056932	0.06999376220625216	0.0	0.0	0.06371095314502936	10800
0.0015707022653056932	0.0015707022653056932	0.0015707022653056934	0.0015707022653056932	0.06999376220625216	0.0	0.0	0.06371095314502936	11400
0.0015707022653056932	0.0015707022653056932	0.0015707022653056934	0.0015707022653056932	0.06999376220625216	0.0	0.0	0.06371095314502936	12000
0.0015707022653056932	0.0015707022653056932	0.0015707022653056934	0.0015707022653056932	0.06999376220625216	0.0	0.0	0.06371095314502936	12600
0.0015707022653056932	0.0015707022653056932	0.0015707022653056934	0.0015707022653056932	0.06999376220625216	0.0	0.0	0.06371095314502936	13200
